timestamp,location,rainfall,humidity,temperature,wind_speed,bulan,tahun,musim
2020-03-30,Pringsewu,50.2,90,27.5,3.6,3,2020,Musim Hujan
2020-03-31,Tanggamus,0.1,89,26.6,2.0,3,2020,Musim Hujan
2020-04-01,Tulang Bawang,19.5,94,25.4,2.9,4,2020,Peralihan
2020-04-02,Tulang Bawang Barat,16.0,99,26.9,2.3,4,2020,Peralihan
2020-04-03,Way Kanan,19.6,90,28.3,1.5,4,2020,Peralihan
2020-04-04,Bandar Lampung,0.1,83,28.2,3.4,4,2020,Peralihan
2020-04-05,Metro,72.4,92,26.0,3.3,4,2020,Peralihan
2020-04-06,Lampung Barat,0.1,92,26.9,1.7,4,2020,Peralihan
2020-04-07,Lampung Selatan,0.1,85,27.9,3.6,4,2020,Peralihan
2020-04-08,Lampung Tengah,26.1,99,27.6,7.8,4,2020,Peralihan
2020-04-09,Lampung Timur,19.5,99,26.5,2.5,4,2020,Peralihan
2020-04-10,Lampung Utara,66.5,99,27.1,6.3,4,2020,Peralihan
2020-04-11,Mesuji,0.1,92,26.1,2.8,4,2020,Peralihan
2020-04-12,Pesawaran,14.8,99,27.7,1.7,4,2020,Peralihan
2020-04-13,Pesisir Barat,0.1,88,25.1,3.3,4,2020,Peralihan
2020-04-14,Pringsewu,38.7,99,27.9,4.7,4,2020,Peralihan
2020-04-15,Tanggamus,38.2,99,28.5,5.1,4,2020,Peralihan
2020-04-16,Tulang Bawang,15.2,99,26.7,2.3,4,2020,Peralihan
2020-04-17,Tulang Bawang Barat,0.1,99,26.1,3.6,4,2020,Peralihan
2020-04-18,Way Kanan,0.1,95,27.0,3.3,4,2020,Peralihan
2020-04-19,Bandar Lampung,0.1,83,26.0,2.6,4,2020,Peralihan
2020-04-20,Metro,0.1,91,27.0,3.0,4,2020,Peralihan
2020-04-21,Lampung Barat,77.4,99,27.5,5.5,4,2020,Peralihan
2020-04-22,Lampung Selatan,17.6,93,25.9,3.0,4,2020,Peralihan
2020-04-23,Lampung Tengah,5.0,98,26.9,1.9,4,2020,Peralihan
2020-04-24,Lampung Timur,14.4,89,26.5,2.6,4,2020,Peralihan
2020-04-25,Lampung Utara,0.1,85,28.5,1.7,4,2020,Peralihan
2020-04-26,Mesuji,18.6,90,26.1,2.2,4,2020,Peralihan
2020-04-27,Pesawaran,24.0,89,26.5,4.4,4,2020,Peralihan
2020-04-28,Pesisir Barat,26.3,99,26.3,7.5,4,2020,Peralihan
2020-04-29,Pringsewu,20.8,99,25.4,2.6,4,2020,Peralihan
2020-04-30,Tanggamus,0.1,90,26.8,3.8,4,2020,Peralihan
2020-05-01,Tulang Bawang,0.1,64,31.8,5.1,5,2020,Peralihan
2020-05-02,Tulang Bawang Barat,0.1,72,29.3,3.7,5,2020,Peralihan
2020-05-03,Way Kanan,0.1,72,29.1,2.1,5,2020,Peralihan
2020-05-04,Bandar Lampung,0.1,77,30.0,4.5,5,2020,Peralihan
2020-05-05,Metro,0.1,67,29.4,4.4,5,2020,Peralihan
2020-05-06,Lampung Barat,0.1,77,29.8,2.3,5,2020,Peralihan
2020-05-07,Lampung Selatan,0.1,61,29.3,4.7,5,2020,Peralihan
2020-05-08,Lampung Tengah,0.1,68,30.1,3.9,5,2020,Peralihan
2020-05-09,Lampung Timur,0.1,66,31.1,5.0,5,2020,Peralihan
2020-05-10,Lampung Utara,0.1,67,31.5,1.3,5,2020,Peralihan
2020-05-11,Mesuji,0.1,73,31.6,2.3,5,2020,Peralihan
2020-05-12,Pesawaran,0.1,71,31.2,2.8,5,2020,Peralihan
2020-05-13,Pesisir Barat,0.1,70,29.6,3.0,5,2020,Peralihan
2020-05-14,Pringsewu,0.1,74,28.9,3.4,5,2020,Peralihan
2020-05-15,Tanggamus,0.1,65,29.4,5.1,5,2020,Peralihan
2020-05-16,Tulang Bawang,0.1,70,28.4,2.7,5,2020,Peralihan
2020-05-17,Tulang Bawang Barat,0.1,76,28.5,1.9,5,2020,Peralihan
2020-05-18,Way Kanan,0.1,60,31.9,3.3,5,2020,Peralihan
2020-05-19,Bandar Lampung,0.1,64,31.6,1.7,5,2020,Peralihan
2020-05-20,Metro,6.8,82,28.8,4.3,5,2020,Peralihan
2020-05-21,Lampung Barat,0.1,78,29.7,2.3,5,2020,Peralihan
2020-05-22,Lampung Selatan,7.4,79,28.5,1.8,5,2020,Peralihan
2020-05-23,Lampung Tengah,0.1,65,31.2,1.8,5,2020,Peralihan
2020-05-24,Lampung Timur,0.1,70,28.7,2.2,5,2020,Peralihan
2020-05-25,Lampung Utara,0.1,74,29.6,4.7,5,2020,Peralihan
2020-05-26,Mesuji,0.1,68,30.3,3.5,5,2020,Peralihan
2020-05-27,Pesawaran,0.1,70,31.1,3.5,5,2020,Peralihan
2020-05-28,Pesisir Barat,0.1,74,30.1,3.2,5,2020,Peralihan
2020-05-29,Pringsewu,0.1,77,29.6,4.0,5,2020,Peralihan
2020-05-30,Tanggamus,0.1,67,30.2,4.2,5,2020,Peralihan
2020-05-31,Tulang Bawang,0.7,75,29.1,4.0,5,2020,Peralihan
2020-06-01,Tulang Bawang Barat,6.3,75,31.5,4.0,6,2020,Musim Kemarau
2020-06-02,Way Kanan,0.1,74,28.8,4.3,6,2020,Musim Kemarau
2020-06-03,Bandar Lampung,0.1,75,29.6,2.8,6,2020,Musim Kemarau
2020-06-04,Metro,0.1,72,29.3,2.2,6,2020,Musim Kemarau
2020-06-05,Lampung Barat,0.1,68,29.8,2.5,6,2020,Musim Kemarau
2020-06-06,Lampung Selatan,0.1,65,28.8,2.1,6,2020,Musim Kemarau
2020-06-07,Lampung Tengah,0.1,65,29.0,4.6,6,2020,Musim Kemarau
2020-06-08,Lampung Timur,0.1,69,30.1,4.5,6,2020,Musim Kemarau
2020-06-09,Lampung Utara,0.1,70,29.2,1.9,6,2020,Musim Kemarau
2020-06-10,Mesuji,0.1,65,30.9,5.5,6,2020,Musim Kemarau
2020-06-11,Pesawaran,2.6,69,28.1,1.4,6,2020,Musim Kemarau
2020-06-12,Pesisir Barat,0.1,72,28.9,4.3,6,2020,Musim Kemarau
2020-06-13,Pringsewu,2.3,76,29.7,1.6,6,2020,Musim Kemarau
2020-06-14,Tanggamus,0.1,76,28.5,3.1,6,2020,Musim Kemarau
2020-06-15,Tulang Bawang,0.1,63,29.5,3.9,6,2020,Musim Kemarau
2020-06-16,Tulang Bawang Barat,0.1,67,29.2,4.6,6,2020,Musim Kemarau
2020-06-17,Way Kanan,0.1,70,29.3,3.6,6,2020,Musim Kemarau
2020-06-18,Bandar Lampung,0.1,71,29.2,4.1,6,2020,Musim Kemarau
2020-06-19,Metro,10.0,77,28.5,1.5,6,2020,Musim Kemarau
2020-06-20,Lampung Barat,0.1,78,28.7,3.8,6,2020,Musim Kemarau
2020-06-21,Lampung Selatan,0.1,65,28.7,4.2,6,2020,Musim Kemarau
2020-06-22,Lampung Tengah,0.1,68,29.2,4.5,6,2020,Musim Kemarau
2020-06-23,Lampung Timur,0.1,58,30.2,2.0,6,2020,Musim Kemarau
2020-06-24,Lampung Utara,0.1,81,28.1,2.3,6,2020,Musim Kemarau
2020-06-25,Mesuji,0.1,63,30.7,4.7,6,2020,Musim Kemarau
2020-06-26,Pesawaran,0.1,73,29.7,5.2,6,2020,Musim Kemarau
2020-06-27,Pesisir Barat,0.1,76,29.6,2.7,6,2020,Musim Kemarau
2020-06-28,Pringsewu,8.1,74,29.4,4.4,6,2020,Musim Kemarau
2020-06-29,Tanggamus,3.2,83,29.8,2.2,6,2020,Musim Kemarau
2020-06-30,Tulang Bawang,7.8,84,28.6,1.7,6,2020,Musim Kemarau
2020-07-01,Tulang Bawang Barat,0.1,67,30.9,4.0,7,2020,Musim Kemarau
2020-07-02,Way Kanan,0.1,65,28.8,5.6,7,2020,Musim Kemarau
2020-07-03,Bandar Lampung,0.1,67,28.7,5.1,7,2020,Musim Kemarau
2020-07-04,Metro,0.1,76,28.9,2.1,7,2020,Musim Kemarau
2020-07-05,Lampung Barat,0.1,72,29.0,1.7,7,2020,Musim Kemarau
2020-07-06,Lampung Selatan,0.1,65,31.3,3.5,7,2020,Musim Kemarau
2020-07-07,Lampung Tengah,4.0,70,30.7,3.9,7,2020,Musim Kemarau
2020-07-08,Lampung Timur,4.4,67,30.5,4.4,7,2020,Musim Kemarau
2020-07-09,Lampung Utara,0.1,61,31.0,4.6,7,2020,Musim Kemarau
2020-07-10,Mesuji,0.1,78,29.6,2.7,7,2020,Musim Kemarau
2020-07-11,Pesawaran,0.1,59,30.5,3.5,7,2020,Musim Kemarau
2020-07-12,Pesisir Barat,0.1,74,31.5,3.7,7,2020,Musim Kemarau
2020-07-13,Pringsewu,4.8,69,28.7,2.9,7,2020,Musim Kemarau
2020-07-14,Tanggamus,0.1,69,28.8,3.5,7,2020,Musim Kemarau
2020-07-15,Tulang Bawang,0.1,70,30.9,2.6,7,2020,Musim Kemarau
2020-07-16,Tulang Bawang Barat,0.1,74,28.6,3.8,7,2020,Musim Kemarau
2020-07-17,Way Kanan,0.1,67,28.7,4.6,7,2020,Musim Kemarau
2020-07-18,Bandar Lampung,0.1,68,30.8,2.9,7,2020,Musim Kemarau
2020-07-19,Metro,0.1,75,30.8,3.3,7,2020,Musim Kemarau
2020-07-20,Lampung Barat,3.1,69,30.6,3.3,7,2020,Musim Kemarau
2020-07-21,Lampung Selatan,0.1,78,29.7,3.0,7,2020,Musim Kemarau
2020-07-22,Lampung Tengah,0.1,65,29.9,3.5,7,2020,Musim Kemarau
2020-07-23,Lampung Timur,0.1,69,30.4,2.7,7,2020,Musim Kemarau
2020-07-24,Lampung Utara,0.1,73,31.2,1.9,7,2020,Musim Kemarau
2020-07-25,Mesuji,9.1,87,29.8,1.7,7,2020,Musim Kemarau
2020-07-26,Pesawaran,0.1,70,29.4,3.4,7,2020,Musim Kemarau
2020-07-27,Pesisir Barat,0.1,74,28.6,3.5,7,2020,Musim Kemarau
2020-07-28,Pringsewu,0.1,66,30.4,2.0,7,2020,Musim Kemarau
2020-07-29,Tanggamus,0.1,75,28.8,5.1,7,2020,Musim Kemarau
2020-07-30,Tulang Bawang,0.1,68,28.5,4.4,7,2020,Musim Kemarau
2020-07-31,Tulang Bawang Barat,0.1,69,27.9,2.3,7,2020,Musim Kemarau
2020-08-01,Way Kanan,0.1,68,29.8,3.1,8,2020,Musim Kemarau
2020-08-02,Bandar Lampung,0.1,65,27.9,4.3,8,2020,Musim Kemarau
2020-08-03,Metro,0.1,73,29.9,2.3,8,2020,Musim Kemarau
2020-08-04,Lampung Barat,0.1,70,28.5,2.4,8,2020,Musim Kemarau
2020-08-05,Lampung Selatan,0.1,68,30.3,4.6,8,2020,Musim Kemarau
2020-08-06,Lampung Tengah,5.4,81,30.2,1.9,8,2020,Musim Kemarau
2020-08-07,Lampung Timur,0.1,71,30.8,2.4,8,2020,Musim Kemarau
2020-08-08,Lampung Utara,0.1,70,31.1,3.1,8,2020,Musim Kemarau
2020-08-09,Mesuji,0.1,72,28.6,4.3,8,2020,Musim Kemarau
2020-08-10,Pesawaran,0.1,58,31.6,2.9,8,2020,Musim Kemarau
2020-08-11,Pesisir Barat,0.1,71,29.5,4.7,8,2020,Musim Kemarau
2020-08-12,Pringsewu,0.1,63,28.9,2.6,8,2020,Musim Kemarau
2020-08-13,Tanggamus,0.1,64,30.1,3.8,8,2020,Musim Kemarau
2020-08-14,Tulang Bawang,0.1,62,31.9,3.4,8,2020,Musim Kemarau
2020-08-15,Tulang Bawang Barat,0.1,72,31.3,3.5,8,2020,Musim Kemarau
2020-08-16,Way Kanan,0.1,67,28.5,3.2,8,2020,Musim Kemarau
2020-08-17,Bandar Lampung,0.1,69,28.5,4.4,8,2020,Musim Kemarau
2020-08-18,Metro,0.1,80,28.9,4.1,8,2020,Musim Kemarau
2020-08-19,Lampung Barat,0.1,75,28.0,1.3,8,2020,Musim Kemarau
2020-08-20,Lampung Selatan,0.1,81,28.1,3.7,8,2020,Musim Kemarau
2020-08-21,Lampung Tengah,0.1,59,30.6,2.7,8,2020,Musim Kemarau
2020-08-22,Lampung Timur,0.1,67,31.2,2.4,8,2020,Musim Kemarau
2020-08-23,Lampung Utara,0.1,64,30.5,2.7,8,2020,Musim Kemarau
2020-08-24,Mesuji,0.1,62,32.0,3.7,8,2020,Musim Kemarau
2020-08-25,Pesawaran,0.1,71,29.7,2.0,8,2020,Musim Kemarau
2020-08-26,Pesisir Barat,0.1,67,29.2,1.9,8,2020,Musim Kemarau
2020-08-27,Pringsewu,0.1,79,29.0,3.6,8,2020,Musim Kemarau
2020-08-28,Tanggamus,0.1,63,31.3,4.2,8,2020,Musim Kemarau
2020-08-29,Tulang Bawang,0.1,81,27.8,3.5,8,2020,Musim Kemarau
2020-08-30,Tulang Bawang Barat,0.1,72,30.5,3.7,8,2020,Musim Kemarau
2020-08-31,Way Kanan,0.1,81,27.8,4.7,8,2020,Musim Kemarau
2020-09-01,Bandar Lampung,0.1,71,30.2,2.6,9,2020,Musim Kemarau
2020-09-02,Metro,0.1,63,30.3,2.9,9,2020,Musim Kemarau
2020-09-03,Lampung Barat,0.1,72,30.1,2.2,9,2020,Musim Kemarau
2020-09-04,Lampung Selatan,0.1,63,30.6,5.4,9,2020,Musim Kemarau
2020-09-05,Lampung Tengah,5.5,69,29.1,3.9,9,2020,Musim Kemarau
2020-09-06,Lampung Timur,0.1,75,30.8,3.4,9,2020,Musim Kemarau
2020-09-07,Lampung Utara,0.1,63,30.8,4.3,9,2020,Musim Kemarau
2020-09-08,Mesuji,0.1,58,31.4,3.8,9,2020,Musim Kemarau
2020-09-09,Pesawaran,0.1,71,30.1,4.1,9,2020,Musim Kemarau
2020-09-10,Pesisir Barat,0.1,66,30.6,3.7,9,2020,Musim Kemarau
2020-09-11,Pringsewu,0.1,68,30.6,2.7,9,2020,Musim Kemarau
2020-09-12,Tanggamus,0.1,74,30.1,4.6,9,2020,Musim Kemarau
2020-09-13,Tulang Bawang,0.1,72,29.6,3.9,9,2020,Musim Kemarau
2020-09-14,Tulang Bawang Barat,6.2,83,28.0,2.5,9,2020,Musim Kemarau
2020-09-15,Way Kanan,0.1,72,29.7,1.5,9,2020,Musim Kemarau
2020-09-16,Bandar Lampung,0.1,73,30.7,4.7,9,2020,Musim Kemarau
2020-09-17,Metro,0.1,75,28.3,4.8,9,2020,Musim Kemarau
2020-09-18,Lampung Barat,1.9,85,28.4,3.8,9,2020,Musim Kemarau
2020-09-19,Lampung Selatan,0.1,62,30.4,2.8,9,2020,Musim Kemarau
2020-09-20,Lampung Tengah,0.1,77,29.8,4.9,9,2020,Musim Kemarau
2020-09-21,Lampung Timur,0.1,68,29.5,4.0,9,2020,Musim Kemarau
2020-09-22,Lampung Utara,0.1,72,28.8,3.8,9,2020,Musim Kemarau
2020-09-23,Mesuji,6.5,83,29.7,1.7,9,2020,Musim Kemarau
2020-09-24,Pesawaran,2.3,83,29.4,3.6,9,2020,Musim Kemarau
2020-09-25,Pesisir Barat,0.1,68,31.3,3.8,9,2020,Musim Kemarau
2020-09-26,Pringsewu,0.1,75,29.9,4.7,9,2020,Musim Kemarau
2020-09-27,Tanggamus,0.1,78,29.0,3.8,9,2020,Musim Kemarau
2020-09-28,Tulang Bawang,0.1,57,31.1,1.9,9,2020,Musim Kemarau
2020-09-29,Tulang Bawang Barat,0.1,78,28.7,1.7,9,2020,Musim Kemarau
2020-09-30,Way Kanan,0.1,60,29.7,1.9,9,2020,Musim Kemarau
2020-10-01,Bandar Lampung,1.4,99,25.8,1.8,10,2020,Peralihan
2020-10-02,Metro,33.4,99,27.4,8.2,10,2020,Peralihan
2020-10-03,Lampung Barat,0.1,82,28.3,1.7,10,2020,Peralihan
2020-10-04,Lampung Selatan,18.2,97,27.8,2.7,10,2020,Peralihan
2020-10-05,Lampung Tengah,0.1,95,26.5,2.9,10,2020,Peralihan
2020-10-06,Lampung Timur,23.0,95,25.3,4.3,10,2020,Peralihan
2020-10-07,Lampung Utara,0.1,86,26.6,4.0,10,2020,Peralihan
2020-10-08,Mesuji,0.1,90,27.3,3.3,10,2020,Peralihan
2020-10-09,Pesawaran,27.9,98,25.2,6.0,10,2020,Peralihan
2020-10-10,Pesisir Barat,25.9,95,26.3,6.8,10,2020,Peralihan
2020-10-11,Pringsewu,11.4,99,26.5,4.4,10,2020,Peralihan
2020-10-12,Tanggamus,0.1,83,25.5,1.3,10,2020,Peralihan
2020-10-13,Tulang Bawang,58.6,89,28.3,5.9,10,2020,Peralihan
2020-10-14,Tulang Bawang Barat,0.1,85,27.9,3.9,10,2020,Peralihan
2020-10-15,Way Kanan,19.0,93,25.1,1.9,10,2020,Peralihan
2020-10-16,Bandar Lampung,14.0,93,26.2,2.2,10,2020,Peralihan
2020-10-17,Metro,28.1,99,27.1,6.1,10,2020,Peralihan
2020-10-18,Lampung Barat,0.1,99,25.6,3.3,10,2020,Peralihan
2020-10-19,Lampung Selatan,1.1,90,26.7,4.1,10,2020,Peralihan
2020-10-20,Lampung Tengah,103.5,99,27.0,4.6,10,2020,Peralihan
2020-10-21,Lampung Timur,0.1,99,25.8,4.0,10,2020,Peralihan
2020-10-22,Lampung Utara,11.2,99,27.6,4.0,10,2020,Peralihan
2020-10-23,Mesuji,10.8,94,26.6,4.2,10,2020,Peralihan
2020-10-24,Pesawaran,12.4,89,27.2,1.6,10,2020,Peralihan
2020-10-25,Pesisir Barat,15.5,92,27.1,3.0,10,2020,Peralihan
2020-10-26,Pringsewu,0.1,81,26.9,3.8,10,2020,Peralihan
2020-10-27,Tanggamus,29.9,99,26.0,5.1,10,2020,Peralihan
2020-10-28,Tulang Bawang,90.0,99,26.5,4.4,10,2020,Peralihan
2020-10-29,Tulang Bawang Barat,67.4,97,25.6,5.7,10,2020,Peralihan
2020-10-30,Way Kanan,16.7,99,26.3,3.9,10,2020,Peralihan
2020-10-31,Bandar Lampung,16.5,99,26.7,3.9,10,2020,Peralihan
2020-11-01,Metro,72.5,99,27.0,6.3,11,2020,Peralihan
2020-11-02,Lampung Barat,20.5,97,25.9,4.2,11,2020,Peralihan
2020-11-03,Lampung Selatan,0.1,81,26.8,3.8,11,2020,Peralihan
2020-11-04,Lampung Tengah,17.2,85,27.6,3.1,11,2020,Peralihan
2020-11-05,Lampung Timur,11.0,99,25.7,2.7,11,2020,Peralihan
2020-11-06,Lampung Utara,27.7,96,27.1,6.1,11,2020,Peralihan
2020-11-07,Mesuji,0.1,83,26.0,4.3,11,2020,Peralihan
2020-11-08,Pesawaran,0.1,97,25.8,1.8,11,2020,Peralihan
2020-11-09,Pesisir Barat,25.5,97,25.8,5.4,11,2020,Peralihan
2020-11-10,Pringsewu,14.0,99,27.4,1.8,11,2020,Peralihan
2020-11-11,Tanggamus,23.5,99,26.2,2.5,11,2020,Peralihan
2020-11-12,Tulang Bawang,24.9,99,26.8,1.7,11,2020,Peralihan
2020-11-13,Tulang Bawang Barat,0.1,93,27.1,2.6,11,2020,Peralihan
2020-11-14,Way Kanan,0.1,97,26.9,4.5,11,2020,Peralihan
2020-11-15,Bandar Lampung,91.0,93,28.4,7.3,11,2020,Peralihan
2020-11-16,Metro,3.0,98,27.0,2.0,11,2020,Peralihan
2020-11-17,Lampung Barat,0.1,83,27.1,3.0,11,2020,Peralihan
2020-11-18,Lampung Selatan,0.1,86,25.9,4.2,11,2020,Peralihan
2020-11-19,Lampung Tengah,0.1,96,25.5,4.2,11,2020,Peralihan
2020-11-20,Lampung Timur,21.8,96,27.7,3.1,11,2020,Peralihan
2020-11-21,Lampung Utara,0.1,89,27.0,3.8,11,2020,Peralihan
2020-11-22,Mesuji,49.2,87,27.4,4.2,11,2020,Peralihan
2020-11-23,Pesawaran,0.1,89,25.6,3.3,11,2020,Peralihan
2020-11-24,Pesisir Barat,14.3,90,26.9,2.2,11,2020,Peralihan
2020-11-25,Pringsewu,0.1,87,25.3,2.5,11,2020,Peralihan
2020-11-26,Tanggamus,98.1,91,27.3,3.2,11,2020,Peralihan
2020-11-27,Tulang Bawang,9.3,88,27.7,4.4,11,2020,Peralihan
2020-11-28,Tulang Bawang Barat,26.6,93,25.3,7.0,11,2020,Peralihan
2020-11-29,Way Kanan,0.1,95,25.1,1.4,11,2020,Peralihan
2020-11-30,Bandar Lampung,29.7,96,27.9,5.0,11,2020,Peralihan
2020-12-01,Metro,74.9,92,26.8,8.6,12,2020,Musim Hujan
2020-12-02,Lampung Barat,28.1,89,27.1,7.8,12,2020,Musim Hujan
2020-12-03,Lampung Selatan,17.0,97,27.4,2.1,12,2020,Musim Hujan
2020-12-04,Lampung Tengah,24.7,97,26.1,3.7,12,2020,Musim Hujan
2020-12-05,Lampung Timur,23.5,93,27.1,4.5,12,2020,Musim Hujan
2020-12-06,Lampung Utara,0.1,84,26.3,1.6,12,2020,Musim Hujan
2020-12-07,Mesuji,0.1,98,26.8,3.6,12,2020,Musim Hujan
2020-12-08,Pesawaran,18.3,94,26.6,1.3,12,2020,Musim Hujan
2020-12-09,Pesisir Barat,0.1,89,25.1,3.8,12,2020,Musim Hujan
2020-12-10,Pringsewu,23.6,99,27.1,2.8,12,2020,Musim Hujan
2020-12-11,Tanggamus,0.1,84,26.8,3.3,12,2020,Musim Hujan
2020-12-12,Tulang Bawang,57.5,91,26.6,8.9,12,2020,Musim Hujan
2020-12-13,Tulang Bawang Barat,0.1,82,27.8,3.4,12,2020,Musim Hujan
2020-12-14,Way Kanan,0.1,92,26.3,2.7,12,2020,Musim Hujan
2020-12-15,Bandar Lampung,0.1,83,27.3,1.8,12,2020,Musim Hujan
2020-12-16,Metro,0.1,87,26.7,1.6,12,2020,Musim Hujan
2020-12-17,Lampung Barat,0.1,84,26.1,4.2,12,2020,Musim Hujan
2020-12-18,Lampung Selatan,0.1,92,26.9,3.1,12,2020,Musim Hujan
2020-12-19,Lampung Tengah,0.1,81,26.4,4.0,12,2020,Musim Hujan
2020-12-20,Lampung Timur,18.1,91,25.9,2.5,12,2020,Musim Hujan
2020-12-21,Lampung Utara,56.9,94,27.1,6.4,12,2020,Musim Hujan
2020-12-22,Mesuji,46.3,99,26.0,6.2,12,2020,Musim Hujan
2020-12-23,Pesawaran,0.1,98,26.5,2.1,12,2020,Musim Hujan
2020-12-24,Pesisir Barat,0.1,96,27.0,3.9,12,2020,Musim Hujan
2020-12-25,Pringsewu,22.3,87,28.5,3.5,12,2020,Musim Hujan
2020-12-26,Tanggamus,0.1,86,26.7,2.8,12,2020,Musim Hujan
2020-12-27,Tulang Bawang,0.1,90,28.5,3.1,12,2020,Musim Hujan
2020-12-28,Tulang Bawang Barat,0.1,85,26.7,3.6,12,2020,Musim Hujan
2020-12-29,Way Kanan,0.1,94,26.9,3.7,12,2020,Musim Hujan
2020-12-30,Bandar Lampung,25.2,99,25.7,4.7,12,2020,Musim Hujan
2020-12-31,Metro,0.1,95,26.5,2.7,12,2020,Musim Hujan
2021-01-01,Lampung Barat,0.1,97,27.0,2.8,1,2021,Musim Hujan
2021-01-02,Lampung Selatan,0.1,88,27.3,3.7,1,2021,Musim Hujan
2021-01-03,Lampung Tengah,0.1,88,27.5,3.5,1,2021,Musim Hujan
2021-01-04,Lampung Timur,4.5,99,25.5,4.3,1,2021,Musim Hujan
2021-01-05,Lampung Utara,0.1,99,25.8,2.3,1,2021,Musim Hujan
2021-01-06,Mesuji,23.6,99,27.0,4.4,1,2021,Musim Hujan
2021-01-07,Pesawaran,20.5,99,26.6,3.1,1,2021,Musim Hujan
2021-01-08,Pesisir Barat,24.1,85,28.3,2.4,1,2021,Musim Hujan
2021-01-09,Pringsewu,0.1,90,26.3,2.9,1,2021,Musim Hujan
2021-01-10,Tanggamus,13.6,99,27.0,2.8,1,2021,Musim Hujan
2021-01-11,Tulang Bawang,0.1,92,27.4,4.3,1,2021,Musim Hujan
2021-01-12,Tulang Bawang Barat,21.9,99,28.2,1.5,1,2021,Musim Hujan
2021-01-13,Way Kanan,13.2,83,28.7,3.3,1,2021,Musim Hujan
2021-01-14,Bandar Lampung,8.2,99,27.9,3.1,1,2021,Musim Hujan
2021-01-15,Metro,0.1,84,24.8,2.6,1,2021,Musim Hujan
2021-01-16,Lampung Barat,13.6,96,28.4,1.3,1,2021,Musim Hujan
2021-01-17,Lampung Selatan,23.9,92,27.9,4.2,1,2021,Musim Hujan
2021-01-18,Lampung Tengah,0.1,98,26.5,4.0,1,2021,Musim Hujan
2021-01-19,Lampung Timur,12.1,94,28.1,2.2,1,2021,Musim Hujan
2021-01-20,Lampung Utara,11.9,94,26.7,1.7,1,2021,Musim Hujan
2021-01-21,Mesuji,0.1,94,26.9,4.1,1,2021,Musim Hujan
2021-01-22,Pesawaran,0.1,94,28.4,1.9,1,2021,Musim Hujan
2021-01-23,Pesisir Barat,19.9,94,26.2,4.2,1,2021,Musim Hujan
2021-01-24,Pringsewu,19.9,99,24.9,2.7,1,2021,Musim Hujan
2021-01-25,Tanggamus,0.1,96,28.4,1.2,1,2021,Musim Hujan
2021-01-26,Tulang Bawang,2.2,96,27.2,3.7,1,2021,Musim Hujan
2021-01-27,Tulang Bawang Barat,0.1,83,25.6,2.0,1,2021,Musim Hujan
2021-01-28,Way Kanan,7.9,96,26.9,3.6,1,2021,Musim Hujan
2021-01-29,Bandar Lampung,25.6,99,27.6,7.6,1,2021,Musim Hujan
2021-01-30,Metro,0.1,81,28.0,1.6,1,2021,Musim Hujan
2021-01-31,Lampung Barat,0.1,85,26.7,2.9,1,2021,Musim Hujan
2021-02-01,Lampung Selatan,0.1,89,28.1,4.4,2,2021,Musim Hujan
2021-02-02,Lampung Tengah,23.4,99,25.3,4.0,2,2021,Musim Hujan
2021-02-03,Lampung Timur,26.7,99,26.9,5.4,2,2021,Musim Hujan
2021-02-04,Lampung Utara,20.1,99,25.2,1.6,2,2021,Musim Hujan
2021-02-05,Mesuji,0.1,99,25.8,3.1,2,2021,Musim Hujan
2021-02-06,Pesawaran,0.1,99,25.5,2.7,2,2021,Musim Hujan
2021-02-07,Pesisir Barat,0.1,89,25.8,2.3,2,2021,Musim Hujan
2021-02-08,Pringsewu,0.1,88,28.1,2.8,2,2021,Musim Hujan
2021-02-09,Tanggamus,5.3,93,28.7,3.0,2,2021,Musim Hujan
2021-02-10,Tulang Bawang,0.1,91,25.3,2.0,2,2021,Musim Hujan
2021-02-11,Tulang Bawang Barat,0.1,90,28.0,2.9,2,2021,Musim Hujan
2021-02-12,Way Kanan,17.3,93,27.3,1.9,2,2021,Musim Hujan
2021-02-13,Bandar Lampung,0.1,86,26.7,2.0,2,2021,Musim Hujan
2021-02-14,Metro,27.8,99,25.2,7.3,2,2021,Musim Hujan
2021-02-15,Lampung Barat,3.5,87,25.5,3.2,2,2021,Musim Hujan
2021-02-16,Lampung Selatan,0.1,88,26.6,2.2,2,2021,Musim Hujan
2021-02-17,Lampung Tengah,0.1,93,27.7,1.2,2,2021,Musim Hujan
2021-02-18,Lampung Timur,0.1,84,26.8,3.2,2,2021,Musim Hujan
2021-02-19,Lampung Utara,74.6,95,26.5,6.7,2,2021,Musim Hujan
2021-02-20,Mesuji,13.7,99,25.6,2.7,2,2021,Musim Hujan
2021-02-21,Pesawaran,4.7,84,28.1,4.0,2,2021,Musim Hujan
2021-02-22,Pesisir Barat,0.1,86,27.2,4.0,2,2021,Musim Hujan
2021-02-23,Pringsewu,70.0,99,26.2,4.4,2,2021,Musim Hujan
2021-02-24,Tanggamus,2.4,93,27.9,3.9,2,2021,Musim Hujan
2021-02-25,Tulang Bawang,2.7,98,27.1,3.5,2,2021,Musim Hujan
2021-02-26,Tulang Bawang Barat,72.0,89,26.8,4.6,2,2021,Musim Hujan
2021-02-27,Way Kanan,67.3,97,26.3,6.6,2,2021,Musim Hujan
