sensor_id,timestamp,moisture_percent,soil_temperature_c,conductivity_ms_cm
SM002,2025-05-04T08:39:21.369765,59.0,26.7,1.009
SM002,2025-05-04T09:39:21.369765,55.6,26.3,0.995
SM002,2025-05-04T10:39:21.369765,47.7,26.2,0.909
SM002,2025-05-04T11:39:21.369765,53.7,26.7,0.977
SM002,2025-05-04T12:39:21.369765,48.1,26.5,0.943
SM002,2025-05-04T13:39:21.369765,50.6,26.5,1.038
SM002,2025-05-04T14:39:21.369765,59.3,26.6,1.086
SM002,2025-05-04T15:39:21.369765,55.3,27.2,0.934
SM002,2025-05-04T16:39:21.369765,56.4,26.8,1.133
SM002,2025-05-04T17:39:21.369765,52.1,26.4,1.225
SM002,2025-05-04T18:39:21.369765,56.8,26.4,1.284
SM002,2025-05-04T19:39:21.369765,56.3,26.5,1.038
SM002,2025-05-04T20:39:21.369765,55.1,27.1,1.137
SM002,2025-05-04T21:39:21.369765,60.5,26.9,1.03
SM002,2025-05-04T22:39:21.369765,62.8,26.8,1.364
SM002,2025-05-04T23:39:21.369765,56.9,26.4,1.171
SM002,2025-05-05T00:39:21.369765,56.1,26.6,1.175
SM002,2025-05-05T01:39:21.369765,60.4,26.5,1.235
SM002,2025-05-05T02:39:21.369765,65.9,25.6,1.353
SM002,2025-05-05T03:39:21.369765,57.6,26.0,1.197
SM002,2025-05-05T04:39:21.369765,54.9,26.3,1.248
SM002,2025-05-05T05:39:21.369765,67.8,26.3,1.387
SM002,2025-05-05T06:39:21.369765,60.1,26.7,1.155
SM002,2025-05-05T07:39:21.369765,68.2,26.7,1.363
SM002,2025-05-05T08:39:21.369765,51.7,26.6,1.234
SM002,2025-05-05T09:39:21.369765,48.2,26.8,1.132
SM002,2025-05-05T10:39:21.369765,60.8,26.7,1.037
SM002,2025-05-05T11:39:21.369765,53.7,27.1,1.054
SM002,2025-05-05T12:39:21.369765,54.5,27.2,1.143
SM002,2025-05-05T13:39:21.369765,51.2,26.6,1.008
SM002,2025-05-05T14:39:21.369765,49.9,26.5,0.957
SM002,2025-05-05T15:39:21.369765,59.6,26.2,1.363
SM002,2025-05-05T16:39:21.369765,52.2,26.8,1.027
SM002,2025-05-05T17:39:21.369765,62.5,27.3,1.164
SM002,2025-05-05T18:39:21.369765,58.2,26.4,1.23
SM002,2025-05-05T19:39:21.369765,56.1,27.2,1.224
SM002,2025-05-05T20:39:21.369765,67.3,26.1,1.388
SM002,2025-05-05T21:39:21.369765,58.9,28.2,0.997
SM002,2025-05-05T22:39:21.369765,61.8,26.9,1.203
SM002,2025-05-05T23:39:21.369765,57.9,26.5,1.057
SM002,2025-05-06T00:39:21.369765,74.7,26.1,1.672
SM002,2025-05-06T01:39:21.369765,59.1,27.0,1.229
SM002,2025-05-06T02:39:21.369765,56.2,26.3,1.13
SM002,2025-05-06T03:39:21.369765,54.6,26.3,1.012
SM002,2025-05-06T04:39:21.369765,57.5,26.4,1.189
SM002,2025-05-06T05:39:21.369765,57.2,26.3,1.307
SM002,2025-05-06T06:39:21.369765,56.2,26.6,1.225
SM002,2025-05-06T07:39:21.369765,59.4,26.8,1.323
SM002,2025-05-06T08:39:21.369765,52.3,27.1,1.167
SM002,2025-05-06T09:39:21.369765,58.4,26.9,1.174
SM002,2025-05-06T10:39:21.369765,50.8,26.5,0.91
SM002,2025-05-06T11:39:21.369765,47.4,26.9,1.095
SM002,2025-05-06T12:39:21.369765,57.6,26.7,1.171
SM002,2025-05-06T13:39:21.369765,51.9,27.1,0.749
SM002,2025-05-06T14:39:21.369765,55.6,27.5,1.02
SM002,2025-05-06T15:39:21.369765,60.5,26.9,1.218
SM002,2025-05-06T16:39:21.369765,53.5,26.6,1.053
SM002,2025-05-06T17:39:21.369765,46.6,26.5,1.042
SM002,2025-05-06T18:39:21.369765,59.2,25.8,1.15
SM002,2025-05-06T19:39:21.369765,59.6,26.0,1.201
SM002,2025-05-06T20:39:21.369765,54.0,26.7,0.982
SM002,2025-05-06T21:39:21.369765,62.4,26.3,1.15
SM002,2025-05-06T22:39:21.369765,57.1,25.8,1.068
SM002,2025-05-06T23:39:21.369765,59.3,27.0,1.238
SM002,2025-05-07T00:39:21.369765,51.2,26.6,1.126
SM002,2025-05-07T01:39:21.369765,63.2,26.3,1.23
SM002,2025-05-07T02:39:21.369765,53.2,26.1,0.86
SM002,2025-05-07T03:39:21.369765,60.4,26.9,1.236
SM002,2025-05-07T04:39:21.369765,62.5,26.5,1.114
SM002,2025-05-07T05:39:21.369765,60.9,27.4,1.382
SM002,2025-05-07T06:39:21.369765,72.9,26.3,1.486
SM002,2025-05-07T07:39:21.369765,49.0,26.3,0.97
SM002,2025-05-07T08:39:21.369765,52.0,27.1,1.078
SM002,2025-05-07T09:39:21.369765,59.0,26.6,1.101
SM002,2025-05-07T10:39:21.369765,53.4,26.7,0.95
SM002,2025-05-07T11:39:21.369765,51.2,26.8,1.01
SM002,2025-05-07T12:39:21.369765,59.6,26.9,1.324
SM002,2025-05-07T13:39:21.369765,70.3,27.3,1.477
SM002,2025-05-07T14:39:21.369765,47.8,26.5,1.06
SM002,2025-05-07T15:39:21.369765,52.4,26.1,0.967
SM002,2025-05-07T16:39:21.369765,53.4,26.2,0.939
SM002,2025-05-07T17:39:21.369765,59.6,27.3,1.314
SM002,2025-05-07T18:39:21.369765,59.5,27.0,1.176
SM002,2025-05-07T19:39:21.369765,54.8,27.0,1.067
SM002,2025-05-07T20:39:21.369765,46.8,26.3,1.197
SM002,2025-05-07T21:39:21.369765,62.6,27.3,1.345
SM002,2025-05-07T22:39:21.369765,55.3,26.6,1.049
SM002,2025-05-07T23:39:21.369765,57.9,27.1,1.172
SM002,2025-05-08T00:39:21.369765,57.9,26.1,1.403
SM002,2025-05-08T01:39:21.369765,67.3,26.5,1.398
SM002,2025-05-08T02:39:21.369765,55.3,26.8,1.163
SM002,2025-05-08T03:39:21.369765,55.2,26.2,1.163
SM002,2025-05-08T04:39:21.369765,54.5,26.2,1.034
SM002,2025-05-08T05:39:21.369765,52.4,27.4,1.073
SM002,2025-05-08T06:39:21.369765,59.1,26.5,1.206
SM002,2025-05-08T07:39:21.369765,54.1,26.9,1.2
SM002,2025-05-08T08:39:21.369765,51.8,26.5,0.958
SM002,2025-05-08T09:39:21.369765,65.0,27.3,1.471
SM002,2025-05-08T10:39:21.369765,49.9,26.5,1.056
SM002,2025-05-08T11:39:21.369765,53.3,26.5,1.107
SM002,2025-05-08T12:39:21.369765,46.6,26.2,0.758
SM002,2025-05-08T13:39:21.369765,56.6,26.4,0.997
SM002,2025-05-08T14:39:21.369765,56.4,26.9,1.182
SM002,2025-05-08T15:39:21.369765,54.9,26.7,0.902
SM002,2025-05-08T16:39:21.369765,55.2,26.6,1.137
SM002,2025-05-08T17:39:21.369765,57.6,25.9,1.105
SM002,2025-05-08T18:39:21.369765,58.3,26.2,1.056
SM002,2025-05-08T19:39:21.369765,54.2,27.0,0.946
SM002,2025-05-08T20:39:21.369765,60.2,26.1,1.172
SM002,2025-05-08T21:39:21.369765,56.2,27.4,1.281
SM002,2025-05-08T22:39:21.369765,53.6,26.6,1.021
SM002,2025-05-08T23:39:21.369765,57.9,27.1,1.012
SM002,2025-05-09T00:39:21.369765,56.3,26.5,1.203
SM002,2025-05-09T01:39:21.369765,60.4,26.3,1.182
SM002,2025-05-09T02:39:21.369765,58.4,26.7,1.102
SM002,2025-05-09T03:39:21.369765,53.4,26.0,0.864
SM002,2025-05-09T04:39:21.369765,59.6,26.5,1.092
SM002,2025-05-09T05:39:21.369765,56.2,25.3,0.948
SM002,2025-05-09T06:39:21.369765,58.1,26.6,0.886
SM002,2025-05-09T07:39:21.369765,55.9,25.8,0.982
SM002,2025-05-09T08:39:21.369765,55.1,25.3,0.964
SM002,2025-05-09T09:39:21.369765,50.2,27.2,1.137
SM002,2025-05-09T10:39:21.369765,52.2,26.9,0.977
SM002,2025-05-09T11:39:21.369765,59.5,26.4,1.192
SM002,2025-05-09T12:39:21.369765,69.0,26.4,1.547
SM002,2025-05-09T13:39:21.369765,52.7,26.6,1.143
SM002,2025-05-09T14:39:21.369765,48.9,27.7,1.003
SM002,2025-05-09T15:39:21.369765,49.8,26.5,1.02
SM002,2025-05-09T16:39:21.369765,53.1,27.2,1.288
SM002,2025-05-09T17:39:21.369765,51.7,26.2,0.904
SM002,2025-05-09T18:39:21.369765,73.2,26.1,1.489
SM002,2025-05-09T19:39:21.369765,54.2,27.1,1.178
SM002,2025-05-09T20:39:21.369765,54.5,27.0,1.18
SM002,2025-05-09T21:39:21.369765,53.9,26.7,1.09
SM002,2025-05-09T22:39:21.369765,57.7,26.3,1.21
SM002,2025-05-09T23:39:21.369765,59.6,27.1,1.218
SM002,2025-05-10T00:39:21.369765,72.1,26.4,1.396
SM002,2025-05-10T01:39:21.369765,59.3,26.5,1.092
SM002,2025-05-10T02:39:21.369765,55.9,27.1,1.315
SM002,2025-05-10T03:39:21.369765,57.0,26.0,1.063
SM002,2025-05-10T04:39:21.369765,55.8,26.5,1.157
SM002,2025-05-10T05:39:21.369765,57.4,26.1,1.167
SM002,2025-05-10T06:39:21.369765,52.8,26.4,1.042
SM002,2025-05-10T07:39:21.369765,55.1,26.8,1.106
SM002,2025-05-10T08:39:21.369765,45.9,26.2,0.867
SM002,2025-05-10T09:39:21.369765,55.0,25.7,1.025
SM002,2025-05-10T10:39:21.369765,50.1,26.8,0.931
SM002,2025-05-10T11:39:21.369765,55.7,26.1,1.185
SM002,2025-05-10T12:39:21.369765,52.0,26.5,1.083
SM002,2025-05-10T13:39:21.369765,55.3,25.9,1.169
SM002,2025-05-10T14:39:21.369765,65.5,26.2,1.122
SM002,2025-05-10T15:39:21.369765,57.0,26.3,1.317
SM002,2025-05-10T16:39:21.369765,55.8,25.8,1.012
SM002,2025-05-10T17:39:21.369765,52.8,26.2,1.063
SM002,2025-05-10T18:39:21.369765,53.4,26.3,0.909
SM002,2025-05-10T19:39:21.369765,60.5,25.8,1.304
SM002,2025-05-10T20:39:21.369765,56.6,27.1,1.063
SM002,2025-05-10T21:39:21.369765,58.8,26.6,1.167
SM002,2025-05-10T22:39:21.369765,56.4,26.3,1.176
SM002,2025-05-10T23:39:21.369765,64.5,26.2,1.17
SM002,2025-05-11T00:39:21.369765,53.2,26.1,1.106
SM002,2025-05-11T01:39:21.369765,55.5,25.3,0.992
SM002,2025-05-11T02:39:21.369765,60.0,25.9,1.275
SM002,2025-05-11T03:39:21.369765,61.4,26.3,1.242
SM002,2025-05-11T04:39:21.369765,56.3,26.5,1.072
SM002,2025-05-11T05:39:21.369765,59.8,26.0,1.147
SM002,2025-05-11T06:39:21.369765,55.7,26.8,1.119
SM002,2025-05-11T07:39:21.369765,55.9,26.7,1.022
SM002,2025-05-11T08:39:21.369765,50.9,26.2,1.02
SM002,2025-05-11T09:39:21.369765,52.1,26.6,0.938
SM002,2025-05-11T10:39:21.369765,60.6,26.2,1.181
SM002,2025-05-11T11:39:21.369765,73.3,26.7,1.253
SM002,2025-05-11T12:39:21.369765,45.3,26.1,0.95
SM002,2025-05-11T13:39:21.369765,49.8,26.3,1.001
SM002,2025-05-11T14:39:21.369765,52.0,26.5,0.949
SM002,2025-05-11T15:39:21.369765,51.4,26.7,1.055
SM002,2025-05-11T16:39:21.369765,53.9,25.3,1.116
SM002,2025-05-11T17:39:21.369765,60.6,26.6,1.084
SM002,2025-05-11T18:39:21.369765,61.7,27.3,1.088
SM002,2025-05-11T19:39:21.369765,54.6,27.5,1.144
SM002,2025-05-11T20:39:21.369765,73.0,26.4,1.417
SM002,2025-05-11T21:39:21.369765,57.7,26.9,1.132
SM002,2025-05-11T22:39:21.369765,56.7,25.5,0.996
SM002,2025-05-11T23:39:21.369765,56.2,27.1,0.905
SM002,2025-05-12T00:39:21.369765,55.0,26.7,1.276
SM002,2025-05-12T01:39:21.369765,52.3,26.4,1.068
SM002,2025-05-12T02:39:21.369765,63.5,26.5,1.205
SM002,2025-05-12T03:39:21.369765,60.3,26.8,1.175
SM002,2025-05-12T04:39:21.369765,56.2,27.1,0.886
SM002,2025-05-12T05:39:21.369765,55.6,26.1,1.072
SM002,2025-05-12T06:39:21.369765,54.1,26.4,1.13
SM002,2025-05-12T07:39:21.369765,54.0,26.7,1.036
SM002,2025-05-12T08:39:21.369765,51.4,26.5,1.065
SM002,2025-05-12T09:39:21.369765,53.0,27.3,1.009
SM002,2025-05-12T10:39:21.369765,48.2,26.5,1.061
SM002,2025-05-12T11:39:21.369765,53.9,26.5,0.999
SM002,2025-05-12T12:39:21.369765,50.1,26.4,1.052
SM002,2025-05-12T13:39:21.369765,51.8,26.7,1.131
SM002,2025-05-12T14:39:21.369765,51.9,27.2,1.006
SM002,2025-05-12T15:39:21.369765,58.6,26.3,1.261
SM002,2025-05-12T16:39:21.369765,53.9,26.1,1.129
SM002,2025-05-12T17:39:21.369765,56.3,26.3,1.159
SM002,2025-05-12T18:39:21.369765,59.4,26.9,1.182
SM002,2025-05-12T19:39:21.369765,58.4,27.5,1.366
SM002,2025-05-12T20:39:21.369765,54.7,26.5,1.115
SM002,2025-05-12T21:39:21.369765,56.0,26.8,1.09
SM002,2025-05-12T22:39:21.369765,54.9,25.6,1.071
SM002,2025-05-12T23:39:21.369765,55.7,26.3,1.129
SM002,2025-05-13T00:39:21.369765,56.2,26.2,1.119
SM002,2025-05-13T01:39:21.369765,61.4,26.7,1.288
SM002,2025-05-13T02:39:21.369765,71.8,26.6,1.357
SM002,2025-05-13T03:39:21.369765,56.0,25.9,1.197
SM002,2025-05-13T04:39:21.369765,54.3,27.1,0.988
SM002,2025-05-13T05:39:21.369765,59.4,26.1,1.252
SM002,2025-05-13T06:39:21.369765,60.4,26.6,1.315
SM002,2025-05-13T07:39:21.369765,73.5,25.9,1.391
SM002,2025-05-13T08:39:21.369765,50.1,25.8,1.158
SM002,2025-05-13T09:39:21.369765,51.0,25.6,0.908
SM002,2025-05-13T10:39:21.369765,54.3,25.7,1.061
SM002,2025-05-13T11:39:21.369765,69.5,26.2,1.462
SM002,2025-05-13T12:39:21.369765,51.6,26.0,1.149
SM002,2025-05-13T13:39:21.369765,48.8,26.4,1.009
SM002,2025-05-13T14:39:21.369765,56.4,26.7,1.177
SM002,2025-05-13T15:39:21.369765,54.9,26.8,1.056
SM002,2025-05-13T16:39:21.369765,53.8,27.7,0.897
SM002,2025-05-13T17:39:21.369765,50.2,26.6,0.888
SM002,2025-05-13T18:39:21.369765,58.6,26.5,1.348
SM002,2025-05-13T19:39:21.369765,61.5,26.4,1.128
SM002,2025-05-13T20:39:21.369765,54.1,26.9,1.076
SM002,2025-05-13T21:39:21.369765,53.7,27.1,1.001
SM002,2025-05-13T22:39:21.369765,49.0,26.4,0.886
SM002,2025-05-13T23:39:21.369765,56.8,27.3,1.252
SM002,2025-05-14T00:39:21.369765,59.1,26.7,1.163
SM002,2025-05-14T01:39:21.369765,53.6,26.7,0.92
SM002,2025-05-14T02:39:21.369765,58.2,25.9,1.112
SM002,2025-05-14T03:39:21.369765,56.2,25.8,1.13
SM002,2025-05-14T04:39:21.369765,57.0,26.1,0.922
SM002,2025-05-14T05:39:21.369765,59.9,25.6,0.926
SM002,2025-05-14T06:39:21.369765,57.8,25.9,1.05
SM002,2025-05-14T07:39:21.369765,59.6,26.3,1.261
SM002,2025-05-14T08:39:21.369765,57.6,27.3,1.216
SM002,2025-05-14T09:39:21.369765,61.8,27.4,1.105
SM002,2025-05-14T10:39:21.369765,69.6,25.9,1.277
SM002,2025-05-14T11:39:21.369765,50.7,26.7,1.017
SM002,2025-05-14T12:39:21.369765,54.2,26.7,1.126
SM002,2025-05-14T13:39:21.369765,51.1,26.2,1.029
SM002,2025-05-14T14:39:21.369765,52.4,27.5,1.029
SM002,2025-05-14T15:39:21.369765,51.0,26.5,1.094
SM002,2025-05-14T16:39:21.369765,54.6,26.4,1.034
SM002,2025-05-14T17:39:21.369765,54.2,27.2,1.027
SM002,2025-05-14T18:39:21.369765,54.6,26.9,1.11
SM002,2025-05-14T19:39:21.369765,68.3,26.7,1.252
SM002,2025-05-14T20:39:21.369765,59.1,25.8,1.14
SM002,2025-05-14T21:39:21.369765,54.5,26.4,1.154
SM002,2025-05-14T22:39:21.369765,48.8,26.1,0.964
SM002,2025-05-14T23:39:21.369765,58.2,26.2,1.096
SM002,2025-05-15T00:39:21.369765,70.7,26.1,1.418
SM002,2025-05-15T01:39:21.369765,63.3,26.9,1.387
SM002,2025-05-15T02:39:21.369765,60.2,26.2,1.175
SM002,2025-05-15T03:39:21.369765,61.4,26.1,1.472
SM002,2025-05-15T04:39:21.369765,55.6,26.2,1.154
SM002,2025-05-15T05:39:21.369765,59.8,26.6,1.12
SM002,2025-05-15T06:39:21.369765,67.7,26.3,1.364
SM002,2025-05-15T07:39:21.369765,61.0,26.1,1.193
SM002,2025-05-15T08:39:21.369765,55.9,26.0,0.995
SM002,2025-05-15T09:39:21.369765,53.5,26.0,1.081
SM002,2025-05-15T10:39:21.369765,53.3,26.5,1.07
SM002,2025-05-15T11:39:21.369765,51.0,26.5,0.899
SM002,2025-05-15T12:39:21.369765,51.2,25.4,0.9
SM002,2025-05-15T13:39:21.369765,72.8,25.6,1.625
SM002,2025-05-15T14:39:21.369765,49.3,26.1,0.946
SM002,2025-05-15T15:39:21.369765,53.4,26.4,1.128
SM002,2025-05-15T16:39:21.369765,54.1,25.9,1.201
SM002,2025-05-15T17:39:21.369765,56.6,26.3,1.309
SM002,2025-05-15T18:39:21.369765,58.3,26.3,1.362
SM002,2025-05-15T19:39:21.369765,54.8,26.1,1.063
SM002,2025-05-15T20:39:21.369765,58.5,26.8,1.396
SM002,2025-05-15T21:39:21.369765,54.9,26.2,1.375
SM002,2025-05-15T22:39:21.369765,54.9,25.8,1.264
SM002,2025-05-15T23:39:21.369765,59.2,25.9,1.189
SM002,2025-05-16T00:39:21.369765,55.8,25.8,1.232
SM002,2025-05-16T01:39:21.369765,58.0,26.7,1.079
SM002,2025-05-16T02:39:21.369765,50.2,27.2,1.128
SM002,2025-05-16T03:39:21.369765,55.4,25.4,1.044
SM002,2025-05-16T04:39:21.369765,53.1,25.8,0.975
SM002,2025-05-16T05:39:21.369765,70.4,27.2,1.495
SM002,2025-05-16T06:39:21.369765,56.9,26.4,1.178
SM002,2025-05-16T07:39:21.369765,55.5,26.5,1.157
SM002,2025-05-16T08:39:21.369765,49.8,26.5,1.014
SM002,2025-05-16T09:39:21.369765,65.6,26.0,1.287
SM002,2025-05-16T10:39:21.369765,56.0,26.2,1.192
SM002,2025-05-16T11:39:21.369765,55.4,25.7,0.966
SM002,2025-05-16T12:39:21.369765,51.2,26.4,1.03
SM002,2025-05-16T13:39:21.369765,48.0,26.0,1.06
SM002,2025-05-16T14:39:21.369765,53.9,25.8,1.103
SM002,2025-05-16T15:39:21.369765,47.0,26.6,0.882
SM002,2025-05-16T16:39:21.369765,52.0,25.8,0.914
SM002,2025-05-16T17:39:21.369765,57.2,27.4,1.154
SM002,2025-05-16T18:39:21.369765,53.8,26.5,1.054
SM002,2025-05-16T19:39:21.369765,60.9,26.6,1.257
SM002,2025-05-16T20:39:21.369765,57.4,26.2,1.379
SM002,2025-05-16T21:39:21.369765,55.4,26.9,0.945
SM002,2025-05-16T22:39:21.369765,53.6,26.0,1.062
SM002,2025-05-16T23:39:21.369765,52.3,26.1,0.954
SM002,2025-05-17T00:39:21.369765,56.3,26.8,1.033
SM002,2025-05-17T01:39:21.369765,56.5,26.6,1.23
SM002,2025-05-17T02:39:21.369765,51.3,26.2,1.098
SM002,2025-05-17T03:39:21.369765,56.7,26.7,1.048
SM002,2025-05-17T04:39:21.369765,70.0,26.5,1.451
SM002,2025-05-17T05:39:21.369765,55.4,26.1,1.025
SM002,2025-05-17T06:39:21.369765,58.1,27.3,1.248
SM002,2025-05-17T07:39:21.369765,53.9,26.3,1.075
SM002,2025-05-17T08:39:21.369765,52.3,26.7,1.199
SM002,2025-05-17T09:39:21.369765,48.4,26.8,0.832
SM002,2025-05-17T10:39:21.369765,47.7,26.9,0.938
SM002,2025-05-17T11:39:21.369765,51.9,26.9,1.083
SM002,2025-05-17T12:39:21.369765,51.9,25.6,1.172
SM002,2025-05-17T13:39:21.369765,50.1,26.2,0.9
SM002,2025-05-17T14:39:21.369765,49.6,25.4,0.982
SM002,2025-05-17T15:39:21.369765,50.3,25.7,1.163
SM002,2025-05-17T16:39:21.369765,52.2,25.4,1.011
SM002,2025-05-17T17:39:21.369765,50.2,26.7,1.234
SM002,2025-05-17T18:39:21.369765,55.4,26.6,1.053
SM002,2025-05-17T19:39:21.369765,57.9,26.7,1.146
SM002,2025-05-17T20:39:21.369765,55.4,26.7,0.972
SM002,2025-05-17T21:39:21.369765,59.7,27.1,1.336
SM002,2025-05-17T22:39:21.369765,56.5,26.1,1.241
SM002,2025-05-17T23:39:21.369765,50.8,26.5,0.998
SM002,2025-05-18T00:39:21.369765,53.6,27.4,1.05
SM002,2025-05-18T01:39:21.369765,60.9,26.4,1.232
SM002,2025-05-18T02:39:21.369765,51.7,26.8,1.134
SM002,2025-05-18T03:39:21.369765,59.8,26.8,1.213
SM002,2025-05-18T04:39:21.369765,56.1,26.8,1.269
SM002,2025-05-18T05:39:21.369765,61.8,25.7,1.267
SM002,2025-05-18T06:39:21.369765,62.0,26.5,1.375
SM002,2025-05-18T07:39:21.369765,53.2,27.4,0.884
SM002,2025-05-18T08:39:21.369765,66.1,27.0,1.259
SM002,2025-05-18T09:39:21.369765,51.8,25.8,0.886
SM002,2025-05-18T10:39:21.369765,46.5,25.1,1.031
SM002,2025-05-18T11:39:21.369765,49.8,26.7,1.101
SM002,2025-05-18T12:39:21.369765,63.5,25.4,1.34
SM002,2025-05-18T13:39:21.369765,44.5,26.3,0.991
SM002,2025-05-18T14:39:21.369765,56.6,26.8,1.231
SM002,2025-05-18T15:39:21.369765,48.7,25.9,0.914
SM002,2025-05-18T16:39:21.369765,55.2,27.4,1.118
SM002,2025-05-18T17:39:21.369765,55.0,26.9,1.225
SM002,2025-05-18T18:39:21.369765,55.5,27.5,1.015
SM002,2025-05-18T19:39:21.369765,54.5,26.8,1.18
SM002,2025-05-18T20:39:21.369765,52.8,25.8,1.007
SM002,2025-05-18T21:39:21.369765,49.4,26.3,0.915
SM002,2025-05-18T22:39:21.369765,54.2,25.5,1.057
SM002,2025-05-18T23:39:21.369765,56.5,26.2,1.186
SM002,2025-05-19T00:39:21.369765,50.6,25.4,1.032
SM002,2025-05-19T01:39:21.369765,67.3,26.5,1.399
SM002,2025-05-19T02:39:21.369765,56.4,26.8,1.06
SM002,2025-05-19T03:39:21.369765,56.2,25.3,1.027
SM002,2025-05-19T04:39:21.369765,58.6,27.0,1.35
SM002,2025-05-19T05:39:21.369765,57.0,25.9,1.159
SM002,2025-05-19T06:39:21.369765,62.5,26.6,1.509
SM002,2025-05-19T07:39:21.369765,57.2,26.5,1.0
SM002,2025-05-19T08:39:21.369765,54.6,25.9,1.141
SM002,2025-05-19T09:39:21.369765,52.1,26.9,1.165
SM002,2025-05-19T10:39:21.369765,52.6,26.1,0.825
SM002,2025-05-19T11:39:21.369765,67.6,26.2,1.366
SM002,2025-05-19T12:39:21.369765,50.5,27.2,0.991
SM002,2025-05-19T13:39:21.369765,69.7,26.9,1.44
SM002,2025-05-19T14:39:21.369765,52.4,26.2,0.956
SM002,2025-05-19T15:39:21.369765,53.0,26.0,1.112
SM002,2025-05-19T16:39:21.369765,70.2,25.8,1.258
SM002,2025-05-19T17:39:21.369765,54.6,26.5,1.207
SM002,2025-05-19T18:39:21.369765,61.3,25.8,1.243
SM002,2025-05-19T19:39:21.369765,57.3,26.1,1.227
SM002,2025-05-19T20:39:21.369765,58.5,26.1,1.221
SM002,2025-05-19T21:39:21.369765,57.3,26.8,0.893
SM002,2025-05-19T22:39:21.369765,56.5,25.7,1.086
SM002,2025-05-19T23:39:21.369765,51.0,26.9,0.765
SM002,2025-05-20T00:39:21.369765,64.9,26.9,1.287
SM002,2025-05-20T01:39:21.369765,53.4,26.1,0.91
SM002,2025-05-20T02:39:21.369765,55.6,26.4,0.933
SM002,2025-05-20T03:39:21.369765,54.9,26.7,1.019
SM002,2025-05-20T04:39:21.369765,51.0,27.0,0.952
SM002,2025-05-20T05:39:21.369765,53.8,27.0,1.042
SM002,2025-05-20T06:39:21.369765,54.6,25.9,1.152
SM002,2025-05-20T07:39:21.369765,53.9,26.9,0.986
SM002,2025-05-20T08:39:21.369765,57.9,25.6,1.382
SM002,2025-05-20T09:39:21.369765,48.0,25.9,0.958
SM002,2025-05-20T10:39:21.369765,49.8,26.6,0.923
SM002,2025-05-20T11:39:21.369765,51.5,27.1,1.045
SM002,2025-05-20T12:39:21.369765,44.5,26.0,0.92
SM002,2025-05-20T13:39:21.369765,48.3,26.6,0.992
SM002,2025-05-20T14:39:21.369765,53.2,26.2,1.036
SM002,2025-05-20T15:39:21.369765,50.8,25.9,1.019
SM002,2025-05-20T16:39:21.369765,54.4,26.3,1.131
SM002,2025-05-20T17:39:21.369765,53.0,26.2,1.005
SM002,2025-05-20T18:39:21.369765,64.7,26.3,1.29
SM002,2025-05-20T19:39:21.369765,55.2,27.5,1.046
SM002,2025-05-20T20:39:21.369765,56.9,26.4,1.138
SM002,2025-05-20T21:39:21.369765,57.1,26.9,1.342
SM002,2025-05-20T22:39:21.369765,50.9,26.6,0.976
SM002,2025-05-20T23:39:21.369765,54.3,26.3,1.161
SM002,2025-05-21T00:39:21.369765,52.2,26.0,0.847
SM002,2025-05-21T01:39:21.369765,57.4,25.5,1.113
SM002,2025-05-21T02:39:21.369765,54.5,26.2,1.137
SM002,2025-05-21T03:39:21.369765,46.9,26.5,1.011
SM002,2025-05-21T04:39:21.369765,57.2,26.8,1.112
SM002,2025-05-21T05:39:21.369765,52.7,26.7,1.064
SM002,2025-05-21T06:39:21.369765,52.8,26.1,1.052
SM002,2025-05-21T07:39:21.369765,56.5,25.7,1.214
SM002,2025-05-21T08:39:21.369765,59.2,27.0,1.316
SM002,2025-05-21T09:39:21.369765,54.6,26.4,1.04
SM002,2025-05-21T10:39:21.369765,48.2,25.6,1.133
SM002,2025-05-21T11:39:21.369765,47.4,26.6,1.085
SM002,2025-05-21T12:39:21.369765,47.2,25.9,0.87
SM002,2025-05-21T13:39:21.369765,62.8,25.8,1.323
SM002,2025-05-21T14:39:21.369765,54.8,26.1,1.025
SM002,2025-05-21T15:39:21.369765,52.3,26.1,1.054
SM002,2025-05-21T16:39:21.369765,62.2,25.7,1.354
SM002,2025-05-21T17:39:21.369765,52.5,26.2,1.128
SM002,2025-05-21T18:39:21.369765,52.7,25.9,0.86
SM002,2025-05-21T19:39:21.369765,52.9,27.0,1.041
SM002,2025-05-21T20:39:21.369765,58.8,26.7,1.239
SM002,2025-05-21T21:39:21.369765,59.7,26.0,1.165
SM002,2025-05-21T22:39:21.369765,55.6,26.2,1.148
SM002,2025-05-21T23:39:21.369765,48.2,26.0,0.906
SM002,2025-05-22T00:39:21.369765,58.6,26.8,1.393
SM002,2025-05-22T01:39:21.369765,54.9,25.9,1.043
SM002,2025-05-22T02:39:21.369765,54.8,25.7,1.217
SM002,2025-05-22T03:39:21.369765,50.7,27.1,1.043
SM002,2025-05-22T04:39:21.369765,55.0,26.5,1.11
SM002,2025-05-22T05:39:21.369765,55.0,26.0,1.103
SM002,2025-05-22T06:39:21.369765,65.4,26.3,1.371
SM002,2025-05-22T07:39:21.369765,54.6,27.2,1.179
SM002,2025-05-22T08:39:21.369765,56.6,26.4,1.223
SM002,2025-05-22T09:39:21.369765,54.5,25.7,1.386
SM002,2025-05-22T10:39:21.369765,58.8,26.5,1.187
SM002,2025-05-22T11:39:21.369765,64.7,26.7,1.302
