<<<<<<< HEAD
timestamp,location,rainfall,humidity,temperature,wind_speed
22/6/2024,Pringsewu,0.1,77,30.5,5.2
23/6/2024,Tanggamus,0.1,64,31.9,4.6
24/6/2024,Tulang Bawang,0.1,67,29.9,4.6
25/6/2024,Tulang Bawang Barat,0.1,66,30.8,5.3
26/6/2024,Way Kanan,0.1,76,30.3,3.4
27/6/2024,Bandar Lampung,0.1,76,30.3,5.6
28/6/2024,Metro,0.1,63,30.4,4.4
29/6/2024,Lampung Barat,0.1,77,30.6,4
30/6/2024,Lampung Selatan,0.1,70,29.2,4.6
1/7/2024,Lampung Tengah,0.1,66,29.2,3.8
2/7/2024,Lampung Timur,0.1,70,29.7,2.7
3/7/2024,Lampung Utara,0.1,77,27.7,3.1
4/7/2024,Mesuji,0.1,77,30.7,4.9
5/7/2024,Pesawaran,0.1,67,29.9,4.7
6/7/2024,Pesisir Barat,0.1,69,31.2,1.9
7/7/2024,Pringsewu,0.1,64,30,2.4
8/7/2024,Tanggamus,0.1,67,30.3,2.8
9/7/2024,Tulang Bawang,0.1,81,28,4.2
10/7/2024,Tulang Bawang Barat,0.1,61,31.4,2.4
11/7/2024,Way Kanan,0.1,70,29,3.4
12/7/2024,Bandar Lampung,0.1,78,28.5,3.8
13/7/2024,Metro,0.1,69,29.5,3
14/7/2024,Lampung Barat,0.1,69,28.8,3.6
15/7/2024,Lampung Selatan,0.1,63,30.9,2.9
16/7/2024,Lampung Tengah,0.1,73,29.3,4.6
17/7/2024,Lampung Timur,0.1,64,30.8,1.3
18/7/2024,Lampung Utara,0.1,76,29.6,2.7
19/7/2024,Mesuji,0.1,67,29.8,5
20/7/2024,Pesawaran,0.1,77,30.2,4.1
21/7/2024,Pesisir Barat,0.1,77,29.3,4.8
22/7/2024,Pringsewu,0.1,68,28.8,2.3
23/7/2024,Tanggamus,0.1,73,29.4,2.5
24/7/2024,Tulang Bawang,0.1,71,29.4,2.7
25/7/2024,Tulang Bawang Barat,0.1,70,28.5,3.7
26/7/2024,Way Kanan,0.1,65,29.5,3.1
27/7/2024,Bandar Lampung,0.1,63,28.4,3.4
28/7/2024,Metro,2.1,72,29.7,4
29/7/2024,Lampung Barat,0.1,63,29.3,4
30/7/2024,Lampung Selatan,0.1,62,31.1,4.7
31/7/2024,Lampung Tengah,0.1,64,30.1,3.8
1/8/2024,Lampung Timur,7.2,71,29.9,2.2
2/8/2024,Lampung Utara,0.1,61,31.1,4.6
3/8/2024,Mesuji,0.1,70,29,4.6
4/8/2024,Pesawaran,0.1,66,31.8,3.4
5/8/2024,Pesisir Barat,8.1,63,31,3
6/8/2024,Pringsewu,0.1,75,28.6,3.1
7/8/2024,Tanggamus,0.1,60,30.7,4.8
8/8/2024,Tulang Bawang,0.1,68,31.1,3.5
9/8/2024,Tulang Bawang Barat,0.1,61,30.3,3.8
10/8/2024,Way Kanan,0.1,71,29.4,3.2
11/8/2024,Bandar Lampung,0.1,69,29.6,2.4
12/8/2024,Metro,0.1,66,30,3.5
13/8/2024,Lampung Barat,0.1,60,29.5,2.9
14/8/2024,Lampung Selatan,0.1,71,28,3.2
15/8/2024,Lampung Tengah,0.1,58,32.1,2.4
16/8/2024,Lampung Timur,0.1,64,29.6,5.2
17/8/2024,Lampung Utara,0.1,55,31.8,4
18/8/2024,Mesuji,0.1,75,29.3,3.1
19/8/2024,Pesawaran,9.3,72,28.6,4.2
20/8/2024,Pesisir Barat,0.1,75,30,4.7
21/8/2024,Pringsewu,0.1,70,29.9,4.6
22/8/2024,Tanggamus,0.1,76,30.2,2.7
23/8/2024,Tulang Bawang,0.1,60,29.2,3.3
24/8/2024,Tulang Bawang Barat,0.9,70,29.8,1.5
25/8/2024,Way Kanan,0.1,67,29.7,4
26/8/2024,Bandar Lampung,0.1,72,28.8,4.7
27/8/2024,Metro,0.1,68,30.2,2.9
28/8/2024,Lampung Barat,0.1,73,27.8,2.5
29/8/2024,Lampung Selatan,0.1,59,30.2,3.8
30/8/2024,Lampung Tengah,0.1,68,28.9,2.1
31/8/2024,Lampung Timur,0.1,72,31.1,3.8
1/9/2024,Lampung Utara,3.1,77,30.5,2.9
2/9/2024,Mesuji,5,84,30,4.2
3/9/2024,Pesawaran,0.1,69,29.7,3.7
4/9/2024,Pesisir Barat,8.8,69,30,3.8
5/9/2024,Pringsewu,0.1,72,28.1,4
6/9/2024,Tanggamus,0.1,75,29.6,2.7
7/9/2024,Tulang Bawang,0.1,66,28.8,4.5
8/9/2024,Tulang Bawang Barat,7,78,28.7,3
9/9/2024,Way Kanan,0.1,78,28.7,2.7
10/9/2024,Bandar Lampung,0.1,75,30.3,5.6
11/9/2024,Metro,0.1,74,29,4.1
12/9/2024,Lampung Barat,4.8,68,29.1,2.3
13/9/2024,Lampung Selatan,0.1,60,30.2,4.2
14/9/2024,Lampung Tengah,0.1,71,31,4.9
15/9/2024,Lampung Timur,0.1,77,30.1,5.2
16/9/2024,Lampung Utara,0.1,77,29.5,2.8
17/9/2024,Mesuji,0.1,67,29.4,4.8
18/9/2024,Pesawaran,0.1,69,30.2,4
19/9/2024,Pesisir Barat,0.1,78,29,2
20/9/2024,Pringsewu,0.1,60,30.9,5.6
21/9/2024,Tanggamus,0.1,59,30.3,2.8
22/9/2024,Tulang Bawang,0.1,65,31.3,5.3
23/9/2024,Tulang Bawang Barat,0.1,74,29.2,2.9
24/9/2024,Way Kanan,0.1,61,30.6,3.7
25/9/2024,Bandar Lampung,0.1,66,29.9,1.4
26/9/2024,Metro,0.1,75,29.8,1.9
27/9/2024,Lampung Barat,0.1,73,30.1,4.3
28/9/2024,Lampung Selatan,0.1,76,29.5,3.2
29/9/2024,Lampung Tengah,0.1,76,30.3,4.7
30/9/2024,Lampung Timur,0.1,63,30.5,3.3
1/10/2024,Lampung Utara,27.5,92,27.7,4.7
2/10/2024,Mesuji,0.1,90,25.2,1.5
3/10/2024,Pesawaran,0.1,83,27.4,1.5
4/10/2024,Pesisir Barat,20.9,99,25.4,1.7
5/10/2024,Pringsewu,27.3,97,26.3,4.7
6/10/2024,Tanggamus,23,99,28.5,4.1
7/10/2024,Tulang Bawang,0.1,83,27.4,1.7
8/10/2024,Tulang Bawang Barat,0.1,88,27.7,3.8
9/10/2024,Way Kanan,24,88,28.3,3.4
10/10/2024,Bandar Lampung,10.2,95,26.4,1.9
11/10/2024,Metro,0.1,93,28.2,3.6
12/10/2024,Lampung Barat,0.1,92,26.3,2.4
13/10/2024,Lampung Selatan,26.1,91,24.7,4.2
14/10/2024,Lampung Tengah,8.8,99,27.7,1.9
15/10/2024,Lampung Timur,28.2,96,27.8,6
16/10/2024,Lampung Utara,21.2,99,27,1.4
17/10/2024,Mesuji,0.1,85,26.5,2.6
18/10/2024,Pesawaran,0.1,78,28.5,3.3
19/10/2024,Pesisir Barat,0.1,91,26.4,4.4
20/10/2024,Pringsewu,0.1,96,25.5,1.7
21/10/2024,Tanggamus,0.1,93,27,1.2
22/10/2024,Tulang Bawang,53.6,99,26.6,4.5
23/10/2024,Tulang Bawang Barat,0.1,99,25.8,4.5
24/10/2024,Way Kanan,0.1,86,27.8,4
25/10/2024,Bandar Lampung,4,92,28.1,3.7
26/10/2024,Metro,17.9,96,27.3,3.2
27/10/2024,Lampung Barat,2.7,88,28,1.2
28/10/2024,Lampung Selatan,0.1,93,27.5,3.2
29/10/2024,Lampung Tengah,24.8,99,25.8,2.8
30/10/2024,Lampung Timur,0.1,95,25.3,1.9
31/10/2024,Lampung Utara,4.1,92,27.1,4.3
1/11/2024,Mesuji,24.9,99,27.1,3.6
2/11/2024,Pesawaran,28.2,99,25.8,6.9
3/11/2024,Pesisir Barat,26.6,92,26.5,4
4/11/2024,Pringsewu,7.8,99,26.5,1.8
5/11/2024,Tanggamus,0.1,83,26.2,1.8
6/11/2024,Tulang Bawang,38.8,99,25.7,4.8
7/11/2024,Tulang Bawang Barat,28.8,93,27.6,7.2
8/11/2024,Way Kanan,0.1,91,25.2,2.9
9/11/2024,Bandar Lampung,8.7,99,25.9,2.7
10/11/2024,Metro,24.6,97,27.2,4.5
11/11/2024,Lampung Barat,0.1,96,25.8,2.5
12/11/2024,Lampung Selatan,73.8,99,26.1,6
13/11/2024,Lampung Tengah,17.4,94,25.6,2.2
14/11/2024,Lampung Timur,0.1,85,27.3,1.8
15/11/2024,Lampung Utara,0.1,88,26.5,1.3
16/11/2024,Mesuji,0.1,94,25,4.3
17/11/2024,Pesawaran,0.1,90,27.6,1.5
18/11/2024,Pesisir Barat,18,91,26.6,2.9
19/11/2024,Pringsewu,0.1,97,25.9,3.4
20/11/2024,Tanggamus,18.9,98,26.3,2.5
21/11/2024,Tulang Bawang,0.1,85,25.1,3
22/11/2024,Tulang Bawang Barat,1.4,99,26.8,3.9
23/11/2024,Way Kanan,9.9,99,26.6,2.3
24/11/2024,Bandar Lampung,29.2,94,26.2,6.2
25/11/2024,Metro,15.9,91,27.1,3.6
26/11/2024,Lampung Barat,71,99,25.1,4.4
27/11/2024,Lampung Selatan,0.1,89,27.4,1.9
28/11/2024,Lampung Tengah,0.1,97,26.6,3.8
29/11/2024,Lampung Timur,0.1,84,28.2,1.3
30/11/2024,Lampung Utara,83.4,99,27.4,7.1
1/12/2024,Mesuji,10.7,96,26.7,4.3
2/12/2024,Pesawaran,30,99,25.9,6.4
3/12/2024,Pesisir Barat,0.1,96,27.9,1.9
4/12/2024,Pringsewu,8.8,90,26.5,1.2
5/12/2024,Tanggamus,0.1,83,26.9,3.4
6/12/2024,Tulang Bawang,97.9,89,27.9,3.5
7/12/2024,Tulang Bawang Barat,5.7,92,27.1,1.6
8/12/2024,Way Kanan,21.9,97,27,3.5
9/12/2024,Bandar Lampung,98.9,99,25.7,6.5
10/12/2024,Metro,5.7,99,26.2,3.7
11/12/2024,Lampung Barat,23.2,99,24.9,3.6
12/12/2024,Lampung Selatan,46.2,90,26.4,5.8
13/12/2024,Lampung Tengah,51.5,98,27.6,5.9
14/12/2024,Lampung Timur,0.1,89,26.7,2.4
15/12/2024,Lampung Utara,0.1,88,25.9,3.6
16/12/2024,Mesuji,0.1,99,26.1,3.8
17/12/2024,Pesawaran,85.1,99,25.7,5.8
18/12/2024,Pesisir Barat,28.8,99,27.1,6.6
19/12/2024,Pringsewu,21.9,93,26.6,3.4
20/12/2024,Tanggamus,21.5,98,28.2,3.3
21/12/2024,Tulang Bawang,40.1,90,26.4,5.2
22/12/2024,Tulang Bawang Barat,27.3,89,25.9,7.3
23/12/2024,Way Kanan,5.6,98,27.7,3.4
24/12/2024,Bandar Lampung,12.5,99,26.8,3.7
25/12/2024,Metro,19.9,95,25,1.7
26/12/2024,Lampung Barat,6.2,99,28,4
27/12/2024,Lampung Selatan,10.2,99,28.3,2.8
28/12/2024,Lampung Tengah,0.1,82,27,4.1
29/12/2024,Lampung Timur,0.1,88,26.8,4
30/12/2024,Lampung Utara,3.3,93,27.6,1.3
31/12/2024,Mesuji,0.1,92,28.4,3.4
1/1/2025,Pesawaran,7.5,94,26.2,2.3
2/1/2025,Pesisir Barat,14.1,99,28,1.6
3/1/2025,Pringsewu,0.1,82,26.4,3.9
4/1/2025,Tanggamus,0.1,89,26.6,2.7
5/1/2025,Tulang Bawang,8.7,95,27,3.9
6/1/2025,Tulang Bawang Barat,24.7,88,26.1,4.1
7/1/2025,Way Kanan,0.1,96,27.2,4.3
8/1/2025,Bandar Lampung,0.1,94,26.9,1.5
9/1/2025,Metro,21.5,93,27.5,4.2
10/1/2025,Lampung Barat,0.1,94,27.4,2.6
11/1/2025,Lampung Selatan,0.1,95,26.3,2.6
12/1/2025,Lampung Tengah,12.3,99,26.1,4.4
13/1/2025,Lampung Timur,0.1,93,25.7,2.2
14/1/2025,Lampung Utara,56,96,26.3,4.7
15/1/2025,Mesuji,0.1,85,28.4,2
16/1/2025,Pesawaran,21.8,99,27.8,4.4
17/1/2025,Pesisir Barat,0.1,79,27.8,2.8
18/1/2025,Pringsewu,0.1,93,26.6,1.3
19/1/2025,Tanggamus,0.1,98,27.3,3.9
20/1/2025,Tulang Bawang,78.8,99,26.6,6.6
21/1/2025,Tulang Bawang Barat,13.3,95,26.7,1.5
22/1/2025,Way Kanan,75.5,93,27.2,5.3
23/1/2025,Bandar Lampung,0.1,83,25.6,1.9
24/1/2025,Metro,0.1,91,26.1,4.2
25/1/2025,Lampung Barat,0.1,92,26.2,3.2
26/1/2025,Lampung Selatan,18.9,99,26.1,3.4
27/1/2025,Lampung Tengah,9.8,96,25.3,1.6
28/1/2025,Lampung Timur,14.5,99,26.4,2.1
29/1/2025,Lampung Utara,45.7,99,26.2,8.2
30/1/2025,Mesuji,0.1,93,26.5,1.7
31/1/2025,Pesawaran,5.3,99,27.2,1.9
=======
timestamp,location,rainfall,humidity,temperature,wind_speed
1/1/2015,Bandar Lampung,0.1,98,24.8,2
2/1/2015,Metro,0.1,99,26.3,1.9
3/1/2015,Lampung Barat,10.5,99,25,4
4/1/2015,Lampung Selatan,28,99,28,7.5
5/1/2015,Lampung Tengah,0.1,92,26.9,3.4
6/1/2015,Lampung Timur,79.6,87,27.1,5.4
7/1/2015,Lampung Utara,23.5,90,26.6,3.6
8/1/2015,Mesuji,15.4,99,25.6,3.5
9/1/2015,Pesawaran,84.3,92,27.3,5.6
10/1/2015,Pesisir Barat,28.2,90,27.1,5.4
11/1/2015,Pringsewu,5.5,96,26.4,1.6
12/1/2015,Tanggamus,0.1,97,25.7,3.8
13/1/2015,Tulang Bawang,15.3,99,26.8,2.5
14/1/2015,Tulang Bawang Barat,2.1,99,25.8,3.8
15/1/2015,Way Kanan,0.1,90,27.2,1.7
16/1/2015,Bandar Lampung,4.8,99,27.7,4
17/1/2015,Metro,0.1,96,28.2,1.7
18/1/2015,Lampung Barat,0.1,89,26.7,3.4
19/1/2015,Lampung Selatan,26.4,99,25.6,5.6
20/1/2015,Lampung Tengah,0.1,79,27.4,3.8
21/1/2015,Lampung Timur,5,90,27,2.5
22/1/2015,Lampung Utara,8.8,94,26.8,1.8
23/1/2015,Mesuji,0.1,95,27.8,2
24/1/2015,Pesawaran,23.8,99,25.1,2.8
25/1/2015,Pesisir Barat,0.1,94,27.5,2.8
26/1/2015,Pringsewu,0.1,87,26.6,1.3
27/1/2015,Tanggamus,0.1,80,27,4.1
28/1/2015,Tulang Bawang,0.1,82,26.2,4
29/1/2015,Tulang Bawang Barat,0.1,97,25.6,3.7
30/1/2015,Way Kanan,0.1,89,28.5,3.5
31/1/2015,Bandar Lampung,27.3,98,25.8,3.9
1/2/2015,Metro,0.1,96,27.3,2.4
2/2/2015,Lampung Barat,8.3,99,26.2,2.9
3/2/2015,Lampung Selatan,0.1,89,27.5,4.5
4/2/2015,Lampung Tengah,22.8,99,25.8,4.2
5/2/2015,Lampung Timur,8.8,99,25.4,2
6/2/2015,Lampung Utara,0.1,97,26.5,2.4
7/2/2015,Mesuji,0.1,81,26.6,2.2
8/2/2015,Pesawaran,0.1,87,25.6,3.6
9/2/2015,Pesisir Barat,27.3,85,26.5,4.6
10/2/2015,Pringsewu,4.2,99,25.9,1.3
11/2/2015,Tanggamus,0.1,83,26.6,3.3
12/2/2015,Tulang Bawang,23.1,98,26,3.3
13/2/2015,Tulang Bawang Barat,15.3,91,26.5,1.3
14/2/2015,Way Kanan,21.9,99,25.9,3.5
15/2/2015,Bandar Lampung,8.2,90,27.4,3.5
16/2/2015,Metro,22.4,99,26.5,2.9
17/2/2015,Lampung Barat,9.6,99,25.2,2
18/2/2015,Lampung Selatan,0.1,84,27,4.4
19/2/2015,Lampung Tengah,0.1,90,25.7,4.5
20/2/2015,Lampung Timur,0.1,99,25.8,3.6
21/2/2015,Lampung Utara,3.4,95,26.3,2.2
22/2/2015,Mesuji,16,99,28.2,4.2
23/2/2015,Pesawaran,29,86,28.6,7.3
24/2/2015,Pesisir Barat,0.1,84,25.6,3
25/2/2015,Pringsewu,0.1,98,26.4,2.8
26/2/2015,Tanggamus,0.1,88,25.9,1.4
27/2/2015,Tulang Bawang,16.9,91,28.1,3.7
28/2/2015,Tulang Bawang Barat,0.1,87,28.1,1.3
1/3/2015,Way Kanan,0.1,94,27.5,4
2/3/2015,Bandar Lampung,8.5,89,26.7,3.4
3/3/2015,Metro,0.1,83,26.7,1.7
4/3/2015,Lampung Barat,0.1,81,27.1,3.6
5/3/2015,Lampung Selatan,0.1,89,27,2.2
6/3/2015,Lampung Tengah,58.8,99,26.4,3.4
7/3/2015,Lampung Timur,0.1,91,26.5,3.9
8/3/2015,Lampung Utara,0.1,94,28,2.9
9/3/2015,Mesuji,18.4,94,26.1,2.3
10/3/2015,Pesawaran,13,99,27.5,2.1
11/3/2015,Pesisir Barat,24.9,99,26.1,1.8
12/3/2015,Pringsewu,21.5,99,26.1,1.6
13/3/2015,Tanggamus,0.1,99,26.9,1.4
14/3/2015,Tulang Bawang,0.1,92,27,1.3
15/3/2015,Tulang Bawang Barat,6.5,99,25.5,1.6
16/3/2015,Way Kanan,0.1,90,25.9,2.1
17/3/2015,Bandar Lampung,20.7,86,27.5,1.4
18/3/2015,Metro,6.5,99,27.3,3.7
19/3/2015,Lampung Barat,6.8,87,27.9,2.4
20/3/2015,Lampung Selatan,0.1,87,27.6,3.6
21/3/2015,Lampung Tengah,5.5,89,27,1.3
22/3/2015,Lampung Timur,0.1,84,26.1,4.3
23/3/2015,Lampung Utara,5.2,99,26.8,2.7
24/3/2015,Mesuji,12.3,93,26.3,4.4
25/3/2015,Pesawaran,0.1,82,27.4,1.8
26/3/2015,Pesisir Barat,0.1,88,27.3,1.3
27/3/2015,Pringsewu,18.9,92,25.8,2.7
28/3/2015,Tanggamus,0.1,99,26.7,3.2
29/3/2015,Tulang Bawang,9.6,99,26.8,1.2
30/3/2015,Tulang Bawang Barat,23.1,99,24.7,3.1
31/3/2015,Way Kanan,8.5,99,28.5,3.8
1/4/2015,Bandar Lampung,0.1,92,26.2,2.8
2/4/2015,Metro,0.1,82,27.5,4.2
3/4/2015,Lampung Barat,0.1,90,26,4.5
4/4/2015,Lampung Selatan,0.1,87,26.9,2
5/4/2015,Lampung Tengah,0.1,93,26.7,2.1
6/4/2015,Lampung Timur,28.7,99,27.4,4
7/4/2015,Lampung Utara,27.2,94,25.3,5.4
8/4/2015,Mesuji,0.1,80,27.4,3.8
9/4/2015,Pesawaran,0.1,78,28.8,2.3
10/4/2015,Pesisir Barat,0.1,98,25.3,3.4
11/4/2015,Pringsewu,0.1,95,26.4,2.1
12/4/2015,Tanggamus,11.1,99,28.2,2.5
13/4/2015,Tulang Bawang,3.2,99,26.8,4.1
14/4/2015,Tulang Bawang Barat,19.8,99,26.8,4.1
15/4/2015,Way Kanan,52.1,99,27,6.3
16/4/2015,Bandar Lampung,29.6,95,27.9,7.9
17/4/2015,Metro,24.1,99,25.7,4.1
18/4/2015,Lampung Barat,23.2,97,25.8,2
19/4/2015,Lampung Selatan,15.4,96,26,3.6
20/4/2015,Lampung Tengah,0.1,90,27.6,1.7
21/4/2015,Lampung Timur,25.6,99,27.1,4.9
22/4/2015,Lampung Utara,0.1,88,28.1,3.8
23/4/2015,Mesuji,0.1,95,26.2,4.4
24/4/2015,Pesawaran,6.8,98,26.1,1.7
25/4/2015,Pesisir Barat,16.1,99,25.1,4
26/4/2015,Pringsewu,17.3,94,26.3,1.9
27/4/2015,Tanggamus,0.1,88,25.9,3.8
28/4/2015,Tulang Bawang,0.1,93,25.6,2.5
29/4/2015,Tulang Bawang Barat,25.2,94,26.6,5.5
30/4/2015,Way Kanan,7.4,88,27.6,1.4
1/5/2015,Bandar Lampung,0.1,71,28.3,3.5
2/5/2015,Metro,0.1,62,31.4,2
3/5/2015,Lampung Barat,0.1,69,29.4,4.1
4/5/2015,Lampung Selatan,0.1,73,30.2,3.4
5/5/2015,Lampung Tengah,0.1,76,27.8,3.4
6/5/2015,Lampung Timur,0.1,75,29.6,3.6
7/5/2015,Lampung Utara,0.1,71,29.3,3.3
8/5/2015,Mesuji,0.1,67,28.8,3.8
9/5/2015,Pesawaran,0.1,79,29.5,5.1
10/5/2015,Pesisir Barat,0.1,61,29.6,3.9
11/5/2015,Pringsewu,0.1,78,30.1,2.9
12/5/2015,Tanggamus,0.1,78,29.4,2.4
13/5/2015,Tulang Bawang,0.1,65,30.4,4.2
14/5/2015,Tulang Bawang Barat,3.4,75,28.9,1.7
15/5/2015,Way Kanan,0.1,72,28.1,3.6
16/5/2015,Bandar Lampung,0.1,71,30.8,3.6
17/5/2015,Metro,0.1,67,31.1,4.7
18/5/2015,Lampung Barat,0.1,68,29.8,5.3
19/5/2015,Lampung Selatan,0.1,67,31.7,3.1
20/5/2015,Lampung Tengah,0.1,64,28.2,4.6
21/5/2015,Lampung Timur,0.1,73,28.9,4
22/5/2015,Lampung Utara,0.1,73,31.5,4.2
23/5/2015,Mesuji,0.1,81,28.4,4.3
24/5/2015,Pesawaran,0.1,75,28.6,2.5
25/5/2015,Pesisir Barat,6,70,32,3.2
26/5/2015,Pringsewu,0.1,62,30,2.6
27/5/2015,Tanggamus,0.1,73,29,3.6
28/5/2015,Tulang Bawang,2.5,76,31,2.5
29/5/2015,Tulang Bawang Barat,0.1,68,29.9,4.5
30/5/2015,Way Kanan,0.1,64,30,2.3
31/5/2015,Bandar Lampung,0.1,75,29.1,4.9
1/6/2015,Metro,0.1,75,29.8,1.5
2/6/2015,Lampung Barat,0.1,60,30.2,3.9
3/6/2015,Lampung Selatan,0.1,61,29.6,3.6
4/6/2015,Lampung Tengah,0.1,71,30.5,3
5/6/2015,Lampung Timur,0.1,59,30.3,4.8
6/6/2015,Lampung Utara,0.1,67,29.7,5
7/6/2015,Mesuji,0.1,72,31.3,2.2
8/6/2015,Pesawaran,0.1,60,30.1,2.5
9/6/2015,Pesisir Barat,0.1,66,27.6,4.1
10/6/2015,Pringsewu,0.1,63,29.5,3.7
11/6/2015,Tanggamus,0.1,64,30.3,3.4
12/6/2015,Tulang Bawang,0.1,78,28,2.6
13/6/2015,Tulang Bawang Barat,0.1,67,29,4.8
14/6/2015,Way Kanan,0.1,72,30.3,4.5
15/6/2015,Bandar Lampung,0.1,61,30.3,2.6
16/6/2015,Metro,0.1,59,31,4.2
17/6/2015,Lampung Barat,0.1,80,29.2,3.8
18/6/2015,Lampung Selatan,0.1,59,29.9,2.8
19/6/2015,Lampung Tengah,0.1,62,30.1,3.2
20/6/2015,Lampung Timur,8.4,72,29.6,2.1
21/6/2015,Lampung Utara,0.1,73,29.2,4.1
22/6/2015,Mesuji,0.1,69,28,2.7
23/6/2015,Pesawaran,0.1,69,30.4,2.7
24/6/2015,Pesisir Barat,0.1,78,29.8,1.8
25/6/2015,Pringsewu,0.1,71,28.1,4.5
26/6/2015,Tanggamus,0.1,74,30.3,4.1
27/6/2015,Tulang Bawang,0.1,64,31.4,5.4
28/6/2015,Tulang Bawang Barat,0.1,73,27.9,4.5
29/6/2015,Way Kanan,5.4,76,29.8,1.6
30/6/2015,Bandar Lampung,2.5,86,30.3,3.5
1/7/2015,Metro,0.1,67,28.1,4.3
2/7/2015,Lampung Barat,0.1,66,29.3,1.5
3/7/2015,Lampung Selatan,0.1,62,29.9,4.5
4/7/2015,Lampung Tengah,0.1,61,28.8,4.4
5/7/2015,Lampung Timur,0.1,67,30.8,3.9
6/7/2015,Lampung Utara,0.1,71,28.7,3.6
7/7/2015,Mesuji,0.1,78,30,3.5
8/7/2015,Pesawaran,0.1,70,31.1,3.4
9/7/2015,Pesisir Barat,0.1,78,29.6,4.9
10/7/2015,Pringsewu,0.1,73,30.1,4.5
11/7/2015,Tanggamus,0.1,68,28.9,5.3
12/7/2015,Tulang Bawang,0.1,68,28.9,2.4
13/7/2015,Tulang Bawang Barat,6.7,70,31.3,3.1
14/7/2015,Way Kanan,0.1,60,29.3,4
15/7/2015,Bandar Lampung,6.2,64,30,3.6
16/7/2015,Metro,0.1,73,31.7,2.9
17/7/2015,Lampung Barat,0.1,63,30.7,2.7
18/7/2015,Lampung Selatan,0.1,70,29.1,2.7
19/7/2015,Lampung Tengah,0.1,78,30.2,3.9
20/7/2015,Lampung Timur,2.9,67,30.5,1.9
21/7/2015,Lampung Utara,0.1,69,30.1,3
22/7/2015,Mesuji,0.1,70,29.1,2.5
23/7/2015,Pesawaran,0.1,73,30.6,2.4
24/7/2015,Pesisir Barat,0.1,78,29.4,2.9
25/7/2015,Pringsewu,0.1,63,31.5,3.7
26/7/2015,Tanggamus,0.1,69,30.2,4.6
27/7/2015,Tulang Bawang,0.1,67,31.3,3.1
28/7/2015,Tulang Bawang Barat,0.1,66,30.8,3.5
29/7/2015,Way Kanan,0.1,62,30.8,2.9
30/7/2015,Bandar Lampung,0.1,62,31.1,4.4
31/7/2015,Metro,0.1,68,31.6,4.3
1/8/2015,Lampung Barat,0.1,79,29,4.1
2/8/2015,Lampung Selatan,0.1,76,30.1,3.5
3/8/2015,Lampung Tengah,0.1,66,31.2,1.8
4/8/2015,Lampung Timur,0.1,71,28.1,3.6
5/8/2015,Lampung Utara,0.1,70,30.4,3.7
6/8/2015,Mesuji,0.1,59,30.9,4.7
7/8/2015,Pesawaran,0.1,60,29.4,3
8/8/2015,Pesisir Barat,0.1,63,31.7,2.6
9/8/2015,Pringsewu,0.1,67,30.8,2.5
10/8/2015,Tanggamus,0.1,73,30.5,3.6
11/8/2015,Tulang Bawang,0.1,65,30,2.7
12/8/2015,Tulang Bawang Barat,0.1,77,29.9,3.6
13/8/2015,Way Kanan,0.1,63,29.9,4.8
14/8/2015,Bandar Lampung,0.1,67,29,5.5
15/8/2015,Metro,0.1,63,30.2,4.2
16/8/2015,Lampung Barat,2.7,81,30.2,4.4
17/8/2015,Lampung Selatan,0.1,61,31,5.3
18/8/2015,Lampung Tengah,0.1,59,31.6,3.2
19/8/2015,Lampung Timur,0.1,67,29.6,1.7
20/8/2015,Lampung Utara,0.1,65,30.1,4.6
21/8/2015,Mesuji,0.1,60,29.6,1.9
22/8/2015,Pesawaran,0.1,72,30.1,2.4
23/8/2015,Pesisir Barat,0.1,75,29.5,2.7
24/8/2015,Pringsewu,0.1,69,29.8,5.2
25/8/2015,Tanggamus,0.1,72,28.4,4.4
26/8/2015,Tulang Bawang,0.1,66,29.3,4.1
27/8/2015,Tulang Bawang Barat,0.1,78,29.4,3.4
28/8/2015,Way Kanan,0.1,61,30.2,5.2
29/8/2015,Bandar Lampung,0.1,59,32,3.4
30/8/2015,Metro,0.1,77,29,4.9
31/8/2015,Lampung Barat,4.6,80,28.5,3.1
1/9/2015,Lampung Selatan,0.1,73,30.3,3
2/9/2015,Lampung Tengah,0.1,74,28,4.7
3/9/2015,Lampung Timur,0.1,60,31.2,4.9
4/9/2015,Lampung Utara,0.1,65,30.7,3.7
5/9/2015,Mesuji,8.6,78,30.5,4.1
6/9/2015,Pesawaran,0.1,72,30.2,3
7/9/2015,Pesisir Barat,0.1,69,31.2,3.2
8/9/2015,Pringsewu,0.1,72,31.6,2.7
9/9/2015,Tanggamus,0.1,65,27.9,2.5
10/9/2015,Tulang Bawang,0.1,61,29.9,4.6
11/9/2015,Tulang Bawang Barat,0.1,73,28.1,1.7
12/9/2015,Way Kanan,0.1,65,29.6,2.7
13/9/2015,Bandar Lampung,0.1,60,32.1,2.5
14/9/2015,Metro,0.1,64,29.2,3.9
15/9/2015,Lampung Barat,0.1,76,28.4,3
16/9/2015,Lampung Selatan,0.1,72,29.8,4.7
17/9/2015,Lampung Tengah,0.1,71,30.8,3.1
18/9/2015,Lampung Timur,0.1,71,30.2,1.8
19/9/2015,Lampung Utara,0.1,61,30.8,2
20/9/2015,Mesuji,3.7,73,30.4,4.4
21/9/2015,Pesawaran,0.1,75,30.3,2.8
22/9/2015,Pesisir Barat,0.1,66,31,3.4
